ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_624,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_625,no_hit,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11001
ASV_626,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_627,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_628,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_629,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_630,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Protoperidiniaceae,unknown,unknown
ASV_631,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_632,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_633,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_634,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Hydrichthyidae,Hydrichthys,Hydrichthys boycei
ASV_635,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_636,no_hit,Haptophyta,unknown,Zygodiscales,Braarudosphaeraceae,Braarudosphaera,Braarudosphaera bigelowii
ASV_637,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_638,no_hit,Dinophyceae,Dinophyceae,Dinophysiales,Dinophysiaceae,unknown,unknown
ASV_639,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,Protaspis,unknown
ASV_640,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_641,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_642,no_hit,Ciliophora,unknown,unknown,unknown,unknown,unknown
ASV_643,Metazoa,Ctenophora,Tentaculata,Thalassocalycida,Thalassocalycidae,Thalassocalyce,Thalassocalyce inconstans
ASV_644,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Syndiniaceae,unknown,unknown
ASV_645,no_hit,Bacillariophyta,Fragilariophyceae,unknown,unknown,unknown,unknown
ASV_646,no_hit,Dinophyceae,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Thoracosphaera,unknown
ASV_647,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unknown,unknown
ASV_648,no_hit,Ciliophora,Spirotrichea,unknown,Strombidiidae,unknown,unknown
ASV_649,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_650,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unknown
ASV_651,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_652,Metazoa,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,unknown
ASV_653,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,unknown
ASV_654,no_hit,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Brockmanniella,Brockmanniella brockmannii
ASV_655,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_656,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Heterocapsaceae,unknown,unknown
ASV_657,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,Scrippsiella lachrymosa
ASV_658,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_659,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_660,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros debilis
ASV_661,no_hit,Dinophyceae,Dinophyceae,Torodiniales,Torodiniaceae,unknown,unknown
ASV_663,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_664,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_665,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros diadema
ASV_666,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_667,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_668,no_hit,Ciliophora,Oligohymenophorea,Apostomatida,Colliniidae,Pseudocollinia,unknown
ASV_669,no_hit,Ochrophyta,Chrysophyceae,unknown,unknown,unknown,unknown
ASV_670,no_hit,Ochrophyta,Dictyochophyceae,Florenciellales,unknown,unknown,unknown
ASV_671,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_672,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Microsetella,Microsetella norvegica
ASV_673,no_hit,Ciliophora,unknown,unknown,unknown,Cryptocaryon,unknown
ASV_675,no_hit,Haptophyta,unknown,Prymnesiales,unknown,Chrysocampanula,Chrysocampanula spinifera
ASV_676,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_677,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_678,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_679,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_680,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_681,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_682,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_683,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_684,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_685,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_686,Metazoa,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Pleurobrachia,unknown
ASV_687,no_hit,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Heliopeltaceae,Actinoptychus,unknown
ASV_688,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_689,no_hit,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Heliopeltaceae,Actinoptychus,unknown
ASV_690,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_691,no_hit,Cryptista,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,unknown,unknown
ASV_692,no_hit,Choanoflagellata,Choanoflagellata,Acanthoecida,Stephanoecidae,unknown,unknown
ASV_693,Metazoa,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,unknown,unknown
ASV_694,no_hit,Cercozoa,Thecofilosea,unknown,unknown,unknown,unknown
ASV_695,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_696,no_hit,Bigyra,Bigyra,Nanomonadea,unknown,Solenicola,unknown
ASV_697,no_hit,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unknown,unknown,unknown
ASV_698,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_699,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium leonis
ASV_700,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_701,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_702,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_703,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_704,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_705,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_706,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_707,no_hit,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,unknown
ASV_708,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium conicum
ASV_709,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_710,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_711,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,unknown,unknown,unknown
ASV_712,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_713,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_714,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_715,no_hit,Dinophyceae,Dinophyceae,Dinophysiales,Dinophysiaceae,unknown,unknown
ASV_716,no_hit,Dinophyceae,Dinophyceae,Blastodiniales,unknown,unknown,unknown
ASV_717,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_718,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_719,no_hit,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia fraudulenta
ASV_720,Metazoa,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria <tunicates>,Fritillaria haplostoma
ASV_721,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_722,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_723,Metazoa,Chordata,Actinopteri,unknown,unknown,unknown,unknown
ASV_724,Metazoa,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,Synchaeta tremuloida
ASV_725,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_726,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_727,no_hit,Picozoa,Picomonadea,Picomonadida,Picomonadidae,Picomonas,unknown
ASV_728,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unknown
ASV_729,no_hit,Ochrophyta,Bolidophyceae,Parmales,Triparmaceae,unknown,unknown
ASV_730,no_hit,Cryptista,Cryptophyceae,unknown,unknown,unknown,unknown
ASV_731,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_732,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_733,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_734,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_735,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_736,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_737,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_738,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_739,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_740,no_hit,Ciliophora,Oligohymenophorea,Philasterida,Loxocephalidae,unknown,unknown
ASV_741,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_742,no_hit,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,unknown
ASV_743,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_744,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_745,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_746,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_747,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_748,no_hit,Cryptista,Cryptophyceae,Pyrenomonadales,Geminigeraceae,unknown,unknown
ASV_749,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,unknown
ASV_750,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_751,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_752,Metazoa,Chordata,Thaliacea,Doliolida,Doliolidae,Doliolum,Doliolum nationalis
ASV_753,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_754,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_755,no_hit,Bigyra,Bigyra,Nanomonadea,unknown,Incisomonas,unknown
ASV_756,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_757,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_758,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_759,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_760,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_761,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_762,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_763,no_hit,Retaria,Polycystinea,unknown,unknown,unknown,unknown
ASV_764,no_hit,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,unknown,unknown
ASV_765,no_hit,Ciliophora,Spirotrichea,unknown,unknown,unknown,unknown
ASV_766,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_767,no_hit,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,Rimostrombidium veniliae
ASV_768,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 3 RG-2016
ASV_769,no_hit,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,unknown
ASV_770,no_hit,Ciliophora,unknown,unknown,unknown,unknown,unknown
ASV_771,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_772,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_773,no_hit,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH147-EKD6
ASV_774,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_775,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_776,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_777,no_hit,Retaria,Acantharea,unknown,unknown,unknown,Uncultured marine acantharean DH147-EKD17
ASV_778,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,unknown
ASV_779,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_780,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,unknown
ASV_781,no_hit,Dinophyceae,Dinophyceae,Dinophysiales,Dinophysiaceae,unknown,unknown
ASV_782,no_hit,Dinophyceae,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis acuminata
ASV_783,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_784,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_785,no_hit,Haptista,Centroplasthelida,Pterocystida,Pterocystidae,Pterocystis,unknown
ASV_786,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unknown
ASV_787,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_788,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_789,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_790,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_791,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_792,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_793,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_794,Metazoa,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,unknown
ASV_795,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_796,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,unknown,unknown,unknown
ASV_797,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_798,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_799,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros constrictus
ASV_800,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_801,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_802,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_803,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_804,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_805,no_hit,Dinophyceae,Dinophyceae,Peridiniales,unknown,unknown,unknown
ASV_806,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_807,no_hit,unknown,unknown,unknown,unknown,unknown,Stramenopiles sp. MAST-7B-sp1
ASV_808,no_hit,Bacillariophyta,Coscinodiscophyceae,unknown,unknown,unknown,unknown
ASV_809,Metazoa,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unknown,unknown
ASV_810,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_811,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_812,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_813,no_hit,Dinophyceae,Dinophyceae,Peridiniales,unknown,unknown,unknown
ASV_814,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,unknown,unknown,unknown
ASV_815,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Peridiniaceae,unknown,unknown
ASV_816,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_817,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_818,Viridiplantae,Chlorophyta,unknown,unknown,unknown,unknown,unknown
ASV_819,no_hit,Ciliophora,Prostomatea,Prorodontida,unknown,Hexasterias,Hexasterias problematica
ASV_820,no_hit,Ciliophora,Oligohymenophorea,Philasterida,Parauronematidae,unknown,unknown
ASV_821,no_hit,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,unknown,unknown
ASV_822,no_hit,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas longipes
ASV_823,Metazoa,Cnidaria,Hydrozoa,Leptothecata,unknown,unknown,unknown
ASV_824,no_hit,Endomyxa,Ascetosporea,Paradiniida,unknown,Paradinium,Paradinium poucheti
ASV_825,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_826,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_827,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_828,no_hit,Bacillariophyta,Bacillariophyceae,Naviculales,Plagiotropidaceae,Plagiolemma,Plagiolemma distortum
ASV_829,no_hit,Cryptista,unknown,Telonemida,unknown,Telonema,unknown
ASV_830,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_831,no_hit,Cercozoa,Thecofilosea,unknown,unknown,unknown,unknown
ASV_833,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_834,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_835,no_hit,Dinophyceae,Dinophyceae,Peridiniales,unknown,unknown,unknown
ASV_836,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_837,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_838,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_839,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_840,no_hit,Cercozoa,unknown,unknown,unknown,unknown,unknown
ASV_841,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_842,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_843,no_hit,Euglenozoa,unknown,Diplonemea,Diplonemidae,unknown,unknown
ASV_844,no_hit,Cryptista,unknown,Telonemida,unknown,Telonema,unknown
ASV_845,no_hit,Cryptista,unknown,Telonemida,unknown,unknown,unknown
ASV_846,unassigned,unknown,unknown,unknown,unknown,unknown,unknown
ASV_847,no_hit,Cryptista,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,unknown,unknown
ASV_848,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_849,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_850,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_851,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_852,no_hit,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,unknown,unknown
ASV_853,no_hit,Apicomplexa,Conoidasida,Eucoccidiorida,Adeleidae,unknown,unknown
ASV_854,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_855,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_856,no_hit,Cryptista,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,Goniomonas,unknown
ASV_857,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_858,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_859,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_860,no_hit,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas sp. APCC MC5-1Cryo
ASV_861,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_862,no_hit,Dinophyceae,Dinophyceae,Noctilucales,Noctilucaceae,Noctiluca,unknown
ASV_863,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_864,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_865,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_866,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_867,no_hit,Apicomplexa,Conoidasida,Eucoccidiorida,Dactylosomatidae,unknown,unknown
ASV_868,no_hit,Cercozoa,unknown,Cercomonadida,Cercomonadidae,unknown,unknown
ASV_869,no_hit,Retaria,Polycystinea,unknown,unknown,unknown,unknown
ASV_870,no_hit,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus radiatus
ASV_871,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_872,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unknown,unknown
ASV_873,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_874,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_875,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_876,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,Pyrostephidae,Bargmannia,Bargmannia amoena
ASV_877,Viridiplantae,Chlorophyta,unknown,unknown,unknown,unknown,unknown
ASV_878,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,unknown
ASV_879,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_880,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 1sb RG-2016
ASV_881,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_882,Metazoa,Annelida,Polychaeta,Terebellida,Cirratulidae,unknown,unknown
ASV_883,no_hit,Ochrophyta,Bolidophyceae,Parmales,Triparmaceae,unknown,unknown
ASV_884,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_885,Metazoa,Chordata,Appendicularia,Copelata,Oikopleuridae,Mesoikopleura,Mesoikopleura haranti
ASV_886,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_887,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_888,no_hit,Dinophyceae,Dinophyceae,Prorocentrales,Prorocentraceae,unknown,unknown
ASV_889,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_891,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_892,no_hit,Ciliophora,Spirotrichea,Choreotrichida,Lynnellidae,Lynnella,Lynnella semiglobulosa
ASV_893,Metazoa,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,Aglantha digitale
ASV_894,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 37 RG-2016
ASV_895,no_hit,Cercozoa,Thecofilosea,Ventricleftida,Ventrifissuridae,unknown,unknown
ASV_896,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,unknown
ASV_897,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_898,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_899,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_900,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_901,no_hit,Bigyra,Bigyra,Nanomonadea,unknown,Incisomonas,Incisomonas marina
ASV_902,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_903,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_904,Metazoa,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus newmani
ASV_905,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_906,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_907,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_908,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_909,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_910,no_hit,Cercozoa,Thecofilosea,Phaeogromida,Medusettidae,Gazelletta,unknown
ASV_911,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_912,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_913,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_914,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_915,unassigned,unknown,unknown,unknown,unknown,unknown,unknown
ASV_916,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_917,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_918,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_919,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
